ProductID,ProductName,Category,Subcategory,Brand,UnitCost,ListPrice,ActiveFlag
22871,Tools Product 22871,Tools,Hand Tools,MaplePro,337.03,523.03,Y
22872,Building Materials Product 22872,Building Materials,Lumber,EverBuild,290.58,531.14,Y
22873,Plumbing Product 22873,Plumbing,Water Heaters,NorthPeak,409.35,609.67,Y
22874,Electrical Product 22874,Electrical,Switches,MaplePro,6.0,11.7,Y
22875,Paint Product 22875,Paint,Exterior Paint,CedarMax,103.26,167.6,Y
22876,Outdoor Product 22876,Outdoor,Lawn & Garden,IronWorks,138.45,295.1,Y
22877,Hardware Product 22877,Hardware,Adhesives,MaplePro,298.17,418.56,Y
22878,Automotive Product 22878,Automotive,Towing,HomeEdge,393.22,610.31,Y
22879,Home Product 22879,Home,Cleaning,UrbanFix,265.37,546.77,Y
22880,Seasonal Product 22880,Seasonal,Heating,HomeEdge,344.43,734.17,Y
22881,Tools Product 22881,Tools,Accessories,UrbanFix,181.49,234.01,N
22882,Building Materials Product 22882,Building Materials,Insulation,IronWorks,376.8,451.38,Y
22883,Plumbing Product 22883,Plumbing,Pipes,MaplePro,183.83,362.81,Y
22884,Electrical Product 22884,Electrical,Lighting,UrbanFix,161.9,212.6,Y
22885,Paint Product 22885,Paint,Supplies,IronWorks,144.66,306.23,Y
22886,Outdoor Product 22886,Outdoor,Patio,FieldStone,117.11,184.21,Y
22887,Hardware Product 22887,Hardware,Locks,IronWorks,349.07,760.08,Y
22888,Automotive Product 22888,Automotive,Fluids,CedarMax,107.33,141.3,Y
22889,Home Product 22889,Home,Safety,UrbanFix,392.22,817.06,Y
22890,Seasonal Product 22890,Seasonal,Holiday,CedarMax,46.7,76.53,Y
22891,Tools Product 22891,Tools,Hand Tools,CedarMax,100.93,213.65,Y
22892,Building Materials Product 22892,Building Materials,Lumber,IronWorks,195.79,289.67,Y
22893,Plumbing Product 22893,Plumbing,Water Heaters,MaplePro,58.56,114.75,Y
22894,Electrical Product 22894,Electrical,Switches,ProLine,156.78,219.47,Y
22895,Paint Product 22895,Paint,Exterior Paint,TrueCraft,124.09,171.53,Y
22896,Outdoor Product 22896,Outdoor,Lawn & Garden,ProLine,71.59,130.52,Y
22897,Hardware Product 22897,Hardware,Adhesives,TrueCraft,441.84,547.11,Y
22898,Automotive Product 22898,Automotive,Towing,IronWorks,63.32,132.81,Y
22899,Home Product 22899,Home,Cleaning,MaplePro,136.06,224.24,Y
22900,Seasonal Product 22900,Seasonal,Heating,HomeEdge,85.48,115.77,Y
22901,Tools Product 22901,Tools,Accessories,FieldStone,442.3,677.94,Y
22902,Building Materials Product 22902,Building Materials,Insulation,IronWorks,405.49,515.89,Y
22903,Plumbing Product 22903,Plumbing,Pipes,FieldStone,235.98,455.41,Y
22904,Electrical Product 22904,Electrical,Lighting,ProLine,374.79,728.88,Y
22905,Paint Product 22905,Paint,Supplies,ProLine,98.12,220.14,Y
22906,Outdoor Product 22906,Outdoor,Patio,NorthPeak,69.36,92.16,Y
22907,Hardware Product 22907,Hardware,Locks,UrbanFix,360.35,719.53,Y
22908,Automotive Product 22908,Automotive,Fluids,WorkMate,13.46,27.86,Y
22909,Home Product 22909,Home,Safety,CedarMax,357.26,557.9,Y
22910,Seasonal Product 22910,Seasonal,Holiday,HomeEdge,318.13,623.44,Y
22911,Tools Product 22911,Tools,Hand Tools,UrbanFix,175.03,296.53,Y
22912,Building Materials Product 22912,Building Materials,Lumber,PrimeGear,21.79,48.66,Y
22913,Plumbing Product 22913,Plumbing,Water Heaters,HomeEdge,430.34,811.55,Y
22914,Electrical Product 22914,Electrical,Switches,IronWorks,354.45,492.33,Y
22915,Paint Product 22915,Paint,Exterior Paint,PrimeGear,230.64,464.7,Y
22916,Outdoor Product 22916,Outdoor,Lawn & Garden,NorthPeak,206.92,451.3,Y
22917,Hardware Product 22917,Hardware,Adhesives,ProLine,286.77,496.58,Y
22918,Automotive Product 22918,Automotive,Towing,ProLine,373.36,524.9,Y
22919,Home Product 22919,Home,Cleaning,IronWorks,267.02,578.37,Y
22920,Seasonal Product 22920,Seasonal,Heating,TrueCraft,193.52,231.13,Y
22921,Tools Product 22921,Tools,Accessories,WorkMate,416.71,723.16,Y
22922,Building Materials Product 22922,Building Materials,Insulation,HomeEdge,435.16,924.0,Y
22923,Plumbing Product 22923,Plumbing,Pipes,PrimeGear,5.61,10.0,Y
22924,Electrical Product 22924,Electrical,Lighting,FieldStone,138.23,225.46,Y
22925,Paint Product 22925,Paint,Supplies,IronWorks,126.21,155.98,Y
22926,Outdoor Product 22926,Outdoor,Patio,WorkMate,209.88,451.07,Y
22927,Hardware Product 22927,Hardware,Locks,MaplePro,94.35,139.44,Y
22928,Automotive Product 22928,Automotive,Fluids,UrbanFix,254.47,433.83,Y
22929,Home Product 22929,Home,Safety,MaplePro,224.43,474.68,Y
22930,Seasonal Product 22930,Seasonal,Holiday,EverBuild,92.19,169.86,Y
22931,Tools Product 22931,Tools,Hand Tools,WorkMate,197.41,306.32,Y
22932,Building Materials Product 22932,Building Materials,Lumber,PrimeGear,291.88,400.71,Y
22933,Plumbing Product 22933,Plumbing,Water Heaters,MaplePro,200.22,240.32,Y
22934,Electrical Product 22934,Electrical,Switches,NorthPeak,435.55,833.0,Y
22935,Paint Product 22935,Paint,Exterior Paint,MaplePro,448.08,803.37,Y
22936,Outdoor Product 22936,Outdoor,Lawn & Garden,NorthPeak,329.65,728.76,Y
22937,Hardware Product 22937,Hardware,Adhesives,CedarMax,346.5,473.39,Y
22938,Automotive Product 22938,Automotive,Towing,TrueCraft,212.67,343.45,Y
22939,Home Product 22939,Home,Cleaning,TrueCraft,351.18,747.97,Y
22940,Seasonal Product 22940,Seasonal,Heating,WorkMate,340.98,673.96,Y
22941,Tools Product 22941,Tools,Accessories,CedarMax,86.98,190.45,Y
22942,Building Materials Product 22942,Building Materials,Insulation,WorkMate,303.64,578.13,Y
22943,Plumbing Product 22943,Plumbing,Pipes,HomeEdge,75.05,117.37,Y
22944,Electrical Product 22944,Electrical,Lighting,EverBuild,345.62,652.25,Y
22945,Paint Product 22945,Paint,Supplies,MaplePro,3.57,5.98,Y
22946,Outdoor Product 22946,Outdoor,Patio,NorthPeak,21.08,27.57,Y
22947,Hardware Product 22947,Hardware,Locks,FieldStone,319.74,465.11,Y
22948,Automotive Product 22948,Automotive,Fluids,IronWorks,194.43,405.28,Y
22949,Home Product 22949,Home,Safety,MaplePro,283.69,637.8,Y
22950,Seasonal Product 22950,Seasonal,Holiday,UrbanFix,346.03,484.06,Y
22951,Tools Product 22951,Tools,Hand Tools,UrbanFix,245.27,488.43,Y
22952,Building Materials Product 22952,Building Materials,Lumber,CedarMax,218.52,476.83,Y
22953,Plumbing Product 22953,Plumbing,Water Heaters,HomeEdge,277.56,561.77,Y
22954,Electrical Product 22954,Electrical,Switches,NorthPeak,86.83,141.81,Y
22955,Paint Product 22955,Paint,Exterior Paint,CedarMax,165.59,317.11,Y
22956,Outdoor Product 22956,Outdoor,Lawn & Garden,EverBuild,144.26,195.53,Y
22957,Hardware Product 22957,Hardware,Adhesives,TrueCraft,449.19,889.6,Y
22958,Automotive Product 22958,Automotive,Towing,TrueCraft,41.27,87.85,Y
22959,Home Product 22959,Home,Cleaning,UrbanFix,280.41,441.57,Y
22960,Seasonal Product 22960,Seasonal,Heating,HomeEdge,440.48,773.32,Y
22961,Tools Product 22961,Tools,Accessories,FieldStone,160.56,304.42,N
22962,Building Materials Product 22962,Building Materials,Insulation,CedarMax,447.41,851.44,Y
22963,Plumbing Product 22963,Plumbing,Pipes,IronWorks,38.38,66.82,Y
22964,Electrical Product 22964,Electrical,Lighting,FieldStone,406.19,574.61,Y
22965,Paint Product 22965,Paint,Supplies,EverBuild,152.55,323.51,Y
22966,Outdoor Product 22966,Outdoor,Patio,UrbanFix,30.38,43.02,Y
22967,Hardware Product 22967,Hardware,Locks,MaplePro,158.41,270.02,Y
22968,Automotive Product 22968,Automotive,Fluids,ProLine,332.32,519.01,Y
22969,Home Product 22969,Home,Safety,WorkMate,31.18,46.12,Y
22970,Seasonal Product 22970,Seasonal,Holiday,EverBuild,208.07,467.55,Y
22971,Tools Product 22971,Tools,Hand Tools,FieldStone,65.19,83.2,Y
22972,Building Materials Product 22972,Building Materials,Lumber,WorkMate,300.26,378.06,Y
22973,Plumbing Product 22973,Plumbing,Water Heaters,NorthPeak,296.5,488.81,Y
22974,Electrical Product 22974,Electrical,Switches,EverBuild,386.14,815.9,N
22975,Paint Product 22975,Paint,Exterior Paint,FieldStone,430.08,769.85,Y
22976,Outdoor Product 22976,Outdoor,Lawn & Garden,PrimeGear,128.75,152.49,Y
22977,Hardware Product 22977,Hardware,Adhesives,FieldStone,54.64,100.29,Y
22978,Automotive Product 22978,Automotive,Towing,WorkMate,354.33,449.67,Y
22979,Home Product 22979,Home,Cleaning,PrimeGear,75.27,99.41,Y
22980,Seasonal Product 22980,Seasonal,Heating,WorkMate,250.99,433.85,Y
22981,Tools Product 22981,Tools,Accessories,CedarMax,311.9,571.92,Y
22982,Building Materials Product 22982,Building Materials,Insulation,HomeEdge,64.2,97.67,Y
22983,Plumbing Product 22983,Plumbing,Pipes,NorthPeak,151.9,201.43,Y
22984,Electrical Product 22984,Electrical,Lighting,UrbanFix,361.07,708.0,Y
22985,Paint Product 22985,Paint,Supplies,NorthPeak,162.45,298.02,Y
22986,Outdoor Product 22986,Outdoor,Patio,NorthPeak,422.69,838.27,Y
22987,Hardware Product 22987,Hardware,Locks,PrimeGear,38.3,56.54,Y
22988,Automotive Product 22988,Automotive,Fluids,IronWorks,150.13,297.88,Y
22989,Home Product 22989,Home,Safety,CedarMax,142.26,272.85,Y
22990,Seasonal Product 22990,Seasonal,Holiday,IronWorks,199.8,439.15,Y
22991,Tools Product 22991,Tools,Hand Tools,FieldStone,64.71,96.22,Y
22992,Building Materials Product 22992,Building Materials,Lumber,CedarMax,215.57,471.96,Y
22993,Plumbing Product 22993,Plumbing,Water Heaters,IronWorks,308.51,373.41,Y
22994,Electrical Product 22994,Electrical,Switches,CedarMax,25.94,48.88,Y
22995,Paint Product 22995,Paint,Exterior Paint,WorkMate,419.9,514.91,Y
22996,Outdoor Product 22996,Outdoor,Lawn & Garden,FieldStone,433.31,926.2,Y
22997,Hardware Product 22997,Hardware,Adhesives,CedarMax,136.96,226.3,Y
22998,Automotive Product 22998,Automotive,Towing,IronWorks,426.24,792.27,Y
22999,Home Product 22999,Home,Cleaning,UrbanFix,372.32,453.0,Y
23000,Seasonal Product 23000,Seasonal,Heating,IronWorks,261.1,465.28,Y
23001,Tools Product 23001,Tools,Accessories,IronWorks,356.76,594.02,Y
23002,Building Materials Product 23002,Building Materials,Insulation,FieldStone,385.16,618.92,N
23003,Plumbing Product 23003,Plumbing,Pipes,CedarMax,13.25,17.04,Y
23004,Electrical Product 23004,Electrical,Lighting,TrueCraft,160.66,214.67,Y
23005,Paint Product 23005,Paint,Supplies,IronWorks,387.58,562.21,Y
23006,Outdoor Product 23006,Outdoor,Patio,UrbanFix,17.0,28.53,Y
23007,Hardware Product 23007,Hardware,Locks,MaplePro,437.81,782.62,Y
23008,Automotive Product 23008,Automotive,Fluids,IronWorks,94.77,206.86,Y
23009,Home Product 23009,Home,Safety,TrueCraft,213.58,355.02,Y
23010,Seasonal Product 23010,Seasonal,Holiday,HomeEdge,446.35,779.17,Y
23011,Tools Product 23011,Tools,Hand Tools,MaplePro,348.69,448.01,Y
23012,Building Materials Product 23012,Building Materials,Lumber,IronWorks,37.07,69.8,Y
23013,Plumbing Product 23013,Plumbing,Water Heaters,TrueCraft,372.02,606.89,Y
23014,Electrical Product 23014,Electrical,Switches,EverBuild,75.11,156.33,Y
23015,Paint Product 23015,Paint,Exterior Paint,CedarMax,107.36,207.26,Y
23016,Outdoor Product 23016,Outdoor,Lawn & Garden,FieldStone,105.1,207.94,Y
23017,Hardware Product 23017,Hardware,Adhesives,PrimeGear,149.69,290.75,Y
23018,Automotive Product 23018,Automotive,Towing,FieldStone,445.51,565.91,Y
23019,Home Product 23019,Home,Cleaning,TrueCraft,228.13,373.47,Y
23020,Seasonal Product 23020,Seasonal,Heating,ProLine,228.09,451.13,Y
23021,Tools Product 23021,Tools,Accessories,PrimeGear,25.03,30.77,N
23022,Building Materials Product 23022,Building Materials,Insulation,ProLine,402.3,577.0,Y
23023,Plumbing Product 23023,Plumbing,Pipes,MaplePro,123.9,180.69,Y
23024,Electrical Product 23024,Electrical,Lighting,TrueCraft,159.17,244.99,Y
23025,Paint Product 23025,Paint,Supplies,MaplePro,164.46,296.06,Y
23026,Outdoor Product 23026,Outdoor,Patio,HomeEdge,392.15,487.78,Y
23027,Hardware Product 23027,Hardware,Locks,HomeEdge,247.76,392.76,Y
23028,Automotive Product 23028,Automotive,Fluids,FieldStone,177.49,333.02,Y
23029,Home Product 23029,Home,Safety,WorkMate,256.87,328.01,Y
23030,Seasonal Product 23030,Seasonal,Holiday,EverBuild,16.98,23.82,Y
23031,Tools Product 23031,Tools,Hand Tools,HomeEdge,220.37,445.83,Y
23032,Building Materials Product 23032,Building Materials,Lumber,PrimeGear,407.49,906.62,Y
23033,Plumbing Product 23033,Plumbing,Water Heaters,EverBuild,247.85,298.8,Y
23034,Electrical Product 23034,Electrical,Switches,EverBuild,334.38,476.26,Y
23035,Paint Product 23035,Paint,Exterior Paint,CedarMax,333.3,486.99,Y
23036,Outdoor Product 23036,Outdoor,Lawn & Garden,UrbanFix,294.78,406.96,Y
23037,Hardware Product 23037,Hardware,Adhesives,FieldStone,42.38,59.26,Y
23038,Automotive Product 23038,Automotive,Towing,UrbanFix,157.56,305.2,Y
23039,Home Product 23039,Home,Cleaning,TrueCraft,132.44,268.52,Y
23040,Seasonal Product 23040,Seasonal,Heating,ProLine,64.44,84.83,Y
23041,Tools Product 23041,Tools,Accessories,ProLine,264.43,350.05,Y
23042,Building Materials Product 23042,Building Materials,Insulation,MaplePro,216.85,452.28,Y
23043,Plumbing Product 23043,Plumbing,Pipes,TrueCraft,302.19,490.68,Y
23044,Electrical Product 23044,Electrical,Lighting,TrueCraft,245.86,302.82,Y
23045,Paint Product 23045,Paint,Supplies,WorkMate,78.86,154.91,Y
23046,Outdoor Product 23046,Outdoor,Patio,EverBuild,117.7,237.34,Y
23047,Hardware Product 23047,Hardware,Locks,NorthPeak,63.41,134.3,Y
23048,Automotive Product 23048,Automotive,Fluids,NorthPeak,250.09,348.28,Y
23049,Home Product 23049,Home,Safety,WorkMate,180.94,248.64,Y
23050,Seasonal Product 23050,Seasonal,Holiday,MaplePro,154.4,214.84,Y
23051,Tools Product 23051,Tools,Hand Tools,IronWorks,329.98,579.7,Y
23052,Building Materials Product 23052,Building Materials,Lumber,TrueCraft,440.01,558.2,Y
23053,Plumbing Product 23053,Plumbing,Water Heaters,MaplePro,220.11,390.0,Y
23054,Electrical Product 23054,Electrical,Switches,HomeEdge,127.96,284.49,Y
23055,Paint Product 23055,Paint,Exterior Paint,CedarMax,291.32,353.97,Y
23056,Outdoor Product 23056,Outdoor,Lawn & Garden,CedarMax,25.03,37.3,Y
23057,Hardware Product 23057,Hardware,Adhesives,MaplePro,75.02,90.03,Y
23058,Automotive Product 23058,Automotive,Towing,TrueCraft,218.54,279.66,Y
23059,Home Product 23059,Home,Cleaning,UrbanFix,387.95,571.1,N
23060,Seasonal Product 23060,Seasonal,Heating,IronWorks,185.65,272.46,Y
23061,Tools Product 23061,Tools,Accessories,MaplePro,160.13,216.02,Y
23062,Building Materials Product 23062,Building Materials,Insulation,EverBuild,344.65,547.9,Y
23063,Plumbing Product 23063,Plumbing,Pipes,CedarMax,89.59,160.49,Y
23064,Electrical Product 23064,Electrical,Lighting,UrbanFix,220.77,496.01,Y
23065,Paint Product 23065,Paint,Supplies,EverBuild,295.53,491.31,Y
23066,Outdoor Product 23066,Outdoor,Patio,FieldStone,252.88,482.29,Y
23067,Hardware Product 23067,Hardware,Locks,EverBuild,145.66,268.73,Y
23068,Automotive Product 23068,Automotive,Fluids,IronWorks,275.04,456.63,Y
23069,Home Product 23069,Home,Safety,WorkMate,4.7,7.89,Y
23070,Seasonal Product 23070,Seasonal,Holiday,TrueCraft,38.01,52.83,Y
23071,Tools Product 23071,Tools,Hand Tools,UrbanFix,364.91,729.36,Y
23072,Building Materials Product 23072,Building Materials,Lumber,TrueCraft,117.7,199.81,Y
23073,Plumbing Product 23073,Plumbing,Water Heaters,FieldStone,135.57,212.3,Y
23074,Electrical Product 23074,Electrical,Switches,NorthPeak,70.18,140.84,Y
23075,Paint Product 23075,Paint,Exterior Paint,FieldStone,393.9,861.15,Y
23076,Outdoor Product 23076,Outdoor,Lawn & Garden,WorkMate,86.55,184.73,Y
23077,Hardware Product 23077,Hardware,Adhesives,ProLine,256.13,376.8,Y
23078,Automotive Product 23078,Automotive,Towing,TrueCraft,440.85,654.31,Y
23079,Home Product 23079,Home,Cleaning,ProLine,410.52,547.44,Y
23080,Seasonal Product 23080,Seasonal,Heating,CedarMax,326.01,388.33,Y
23081,Tools Product 23081,Tools,Accessories,HomeEdge,64.52,131.99,Y
23082,Building Materials Product 23082,Building Materials,Insulation,HomeEdge,174.34,242.97,Y
23083,Plumbing Product 23083,Plumbing,Pipes,HomeEdge,32.74,48.69,Y
23084,Electrical Product 23084,Electrical,Lighting,TrueCraft,177.91,246.32,Y
23085,Paint Product 23085,Paint,Supplies,FieldStone,101.8,189.78,Y
23086,Outdoor Product 23086,Outdoor,Patio,UrbanFix,406.36,731.57,Y
23087,Hardware Product 23087,Hardware,Locks,FieldStone,186.86,275.29,Y
23088,Automotive Product 23088,Automotive,Fluids,HomeEdge,83.42,99.22,Y
23089,Home Product 23089,Home,Safety,WorkMate,153.65,301.38,Y
23090,Seasonal Product 23090,Seasonal,Holiday,NorthPeak,12.76,20.4,Y
23091,Tools Product 23091,Tools,Hand Tools,TrueCraft,116.94,143.4,Y
23092,Building Materials Product 23092,Building Materials,Lumber,IronWorks,332.2,728.36,Y
23093,Plumbing Product 23093,Plumbing,Water Heaters,TrueCraft,378.38,571.5,Y
23094,Electrical Product 23094,Electrical,Switches,IronWorks,279.62,388.48,Y
23095,Paint Product 23095,Paint,Exterior Paint,NorthPeak,320.16,669.84,Y
23096,Outdoor Product 23096,Outdoor,Lawn & Garden,ProLine,331.66,647.22,Y
23097,Hardware Product 23097,Hardware,Adhesives,IronWorks,422.29,917.05,Y
23098,Automotive Product 23098,Automotive,Towing,FieldStone,191.05,242.33,Y
23099,Home Product 23099,Home,Cleaning,HomeEdge,364.29,776.39,Y
23100,Seasonal Product 23100,Seasonal,Heating,PrimeGear,31.43,67.57,Y
23101,Tools Product 23101,Tools,Accessories,EverBuild,315.32,493.22,Y
23102,Building Materials Product 23102,Building Materials,Insulation,IronWorks,66.77,121.72,Y
23103,Plumbing Product 23103,Plumbing,Pipes,UrbanFix,257.66,562.06,Y
23104,Electrical Product 23104,Electrical,Lighting,IronWorks,354.35,453.02,Y
23105,Paint Product 23105,Paint,Supplies,WorkMate,262.37,381.15,Y
23106,Outdoor Product 23106,Outdoor,Patio,WorkMate,440.7,920.78,Y
23107,Hardware Product 23107,Hardware,Locks,UrbanFix,247.74,543.92,Y
23108,Automotive Product 23108,Automotive,Fluids,CedarMax,170.55,308.7,Y
23109,Home Product 23109,Home,Safety,NorthPeak,210.06,251.32,Y
23110,Seasonal Product 23110,Seasonal,Holiday,FieldStone,141.8,216.26,Y
23111,Tools Product 23111,Tools,Hand Tools,PrimeGear,258.58,416.6,Y
23112,Building Materials Product 23112,Building Materials,Lumber,CedarMax,232.04,490.85,Y
23113,Plumbing Product 23113,Plumbing,Water Heaters,CedarMax,310.24,493.29,Y
23114,Electrical Product 23114,Electrical,Switches,EverBuild,413.82,713.63,Y
23115,Paint Product 23115,Paint,Exterior Paint,FieldStone,255.41,509.66,Y
23116,Outdoor Product 23116,Outdoor,Lawn & Garden,MaplePro,75.5,152.52,Y
23117,Hardware Product 23117,Hardware,Adhesives,IronWorks,436.57,652.38,Y
23118,Automotive Product 23118,Automotive,Towing,WorkMate,244.77,467.2,Y
23119,Home Product 23119,Home,Cleaning,WorkMate,117.18,193.38,Y
23120,Seasonal Product 23120,Seasonal,Heating,EverBuild,188.41,227.51,Y
23121,Tools Product 23121,Tools,Accessories,EverBuild,73.0,142.99,Y
23122,Building Materials Product 23122,Building Materials,Insulation,UrbanFix,101.77,141.81,Y
23123,Plumbing Product 23123,Plumbing,Pipes,HomeEdge,407.44,800.19,Y
23124,Electrical Product 23124,Electrical,Lighting,MaplePro,365.1,545.23,Y
23125,Paint Product 23125,Paint,Supplies,WorkMate,421.17,577.57,Y
23126,Outdoor Product 23126,Outdoor,Patio,TrueCraft,352.74,515.04,Y
23127,Hardware Product 23127,Hardware,Locks,FieldStone,244.74,380.04,Y
23128,Automotive Product 23128,Automotive,Fluids,FieldStone,385.79,566.92,Y
23129,Home Product 23129,Home,Safety,ProLine,310.25,636.14,Y
23130,Seasonal Product 23130,Seasonal,Holiday,TrueCraft,39.86,87.11,Y
23131,Tools Product 23131,Tools,Hand Tools,UrbanFix,367.36,572.84,Y
23132,Building Materials Product 23132,Building Materials,Lumber,EverBuild,51.09,97.75,N
23133,Plumbing Product 23133,Plumbing,Water Heaters,HomeEdge,170.75,268.27,Y
23134,Electrical Product 23134,Electrical,Switches,PrimeGear,403.49,647.35,Y
23135,Paint Product 23135,Paint,Exterior Paint,EverBuild,85.7,103.24,Y
23136,Outdoor Product 23136,Outdoor,Lawn & Garden,HomeEdge,43.59,52.18,Y
23137,Hardware Product 23137,Hardware,Adhesives,UrbanFix,6.66,13.93,Y
23138,Automotive Product 23138,Automotive,Towing,MaplePro,370.62,818.55,Y
23139,Home Product 23139,Home,Cleaning,HomeEdge,66.78,80.79,Y
23140,Seasonal Product 23140,Seasonal,Heating,IronWorks,128.74,229.91,Y
23141,Tools Product 23141,Tools,Accessories,MaplePro,124.19,176.67,Y
23142,Building Materials Product 23142,Building Materials,Insulation,MaplePro,258.35,309.16,Y
23143,Plumbing Product 23143,Plumbing,Pipes,ProLine,410.95,520.95,Y
23144,Electrical Product 23144,Electrical,Lighting,IronWorks,398.37,549.09,Y
23145,Paint Product 23145,Paint,Supplies,FieldStone,423.27,632.44,Y
23146,Outdoor Product 23146,Outdoor,Patio,EverBuild,162.11,231.63,Y
23147,Hardware Product 23147,Hardware,Locks,ProLine,43.61,82.09,Y
