CustomerID,CustomerSegment,JoinDate,Province,LoyaltyTier,ActiveFlag
286751,Contractor,2020-05-04,ON,Silver,Y
286752,Small Business,2022-03-05,ON,Silver,Y
286753,DIY,2024-10-13,NL,Silver,Y
286754,DIY,2023-09-27,QC,Bronze,Y
286755,Small Business,2024-03-19,ON,Bronze,Y
286756,DIY,2024-10-14,PE,None,N
286757,Small Business,2023-08-02,AB,Silver,Y
286758,DIY,2023-12-26,ON,Silver,Y
286759,Contractor,2022-02-23,ON,Silver,Y
286760,Trade,2025-03-18,AB,Bronze,N
286761,Trade,2023-06-12,SK,Silver,Y
286762,Small Business,2025-02-09,QC,Gold,Y
286763,DIY,2024-09-02,ON,None,Y
286764,Contractor,2024-07-11,ON,Silver,Y
286765,Contractor,2022-06-05,QC,None,Y
286766,Loyalty,2024-08-20,QC,None,N
286767,Loyalty,2024-12-02,MB,None,Y
286768,Loyalty,2021-01-24,ON,None,Y
286769,DIY,2025-11-06,MB,Bronze,Y
286770,Small Business,2025-02-16,QC,None,Y
286771,DIY,2024-09-21,QC,Bronze,Y
286772,Trade,2019-06-26,ON,Bronze,Y
286773,Loyalty,2023-11-19,MB,Bronze,Y
286774,Trade,2025-11-11,AB,None,Y
286775,DIY,2024-04-23,QC,None,Y
286776,Contractor,2020-12-18,NB,Silver,Y
286777,DIY,2020-10-01,ON,Silver,Y
286778,Loyalty,2024-04-30,QC,None,Y
286779,DIY,2023-10-18,AB,Bronze,Y
286780,DIY,2021-02-14,NS,Silver,Y
286781,DIY,2023-05-05,ON,Silver,Y
286782,Loyalty,2021-11-01,ON,Silver,Y
286783,DIY,2022-02-24,ON,Bronze,Y
286784,Contractor,2020-09-13,BC,Silver,Y
286785,Trade,2023-04-21,ON,None,Y
286786,Trade,2019-06-01,MB,None,Y
286787,DIY,2025-06-12,QC,Bronze,Y
286788,Loyalty,2025-02-16,QC,Bronze,Y
286789,DIY,2024-08-02,QC,Gold,Y
286790,Loyalty,2021-10-10,ON,Silver,Y
286791,DIY,2021-09-14,AB,None,Y
286792,Trade,2021-02-12,ON,Silver,Y
286793,Trade,2023-11-17,QC,Silver,Y
286794,Contractor,2022-10-04,MB,Silver,Y
286795,DIY,2025-08-18,QC,None,Y
286796,Contractor,2021-09-09,AB,None,Y
286797,Loyalty,2019-12-15,BC,None,Y
286798,DIY,2024-07-01,ON,Bronze,Y
286799,Contractor,2019-11-18,BC,Bronze,Y
286800,DIY,2020-06-22,AB,None,Y
286801,Contractor,2023-09-24,QC,None,Y
286802,Trade,2025-01-10,ON,None,Y
286803,Loyalty,2023-04-01,QC,Bronze,Y
286804,DIY,2019-06-29,MB,Silver,Y
286805,Contractor,2025-11-18,ON,Silver,Y
286806,DIY,2020-07-20,NL,Bronze,Y
286807,Contractor,2020-08-18,AB,Bronze,Y
286808,Loyalty,2025-03-09,SK,Gold,Y
286809,DIY,2020-03-14,SK,None,Y
286810,DIY,2020-03-28,SK,None,Y
286811,Contractor,2022-07-29,AB,Bronze,Y
286812,Trade,2020-10-27,ON,None,Y
286813,Loyalty,2020-12-23,QC,None,Y
286814,DIY,2022-01-01,BC,Silver,Y
286815,DIY,2019-10-02,BC,Silver,Y
286816,DIY,2025-05-08,AB,Bronze,N
286817,Trade,2020-03-26,BC,None,Y
286818,DIY,2021-10-31,ON,Silver,Y
286819,Contractor,2019-12-03,ON,Gold,Y
286820,Trade,2020-01-26,NB,Bronze,Y
286821,Loyalty,2021-05-12,AB,None,Y
286822,DIY,2021-02-18,BC,Silver,Y
286823,DIY,2023-11-28,AB,None,Y
286824,DIY,2022-06-03,ON,Gold,Y
286825,Loyalty,2023-12-22,QC,Bronze,Y
286826,Trade,2025-06-28,AB,Bronze,Y
286827,Contractor,2024-10-28,ON,Silver,Y
286828,DIY,2024-08-21,NB,Silver,Y
286829,Loyalty,2020-07-30,NS,Silver,Y
286830,Loyalty,2025-12-27,SK,Bronze,Y
286831,DIY,2019-10-15,PE,Silver,Y
286832,Loyalty,2025-07-05,SK,None,Y
286833,DIY,2021-08-13,ON,Silver,Y
286834,Trade,2025-10-14,NS,Silver,Y
286835,Small Business,2024-12-28,BC,None,Y
286836,Contractor,2020-04-27,QC,Silver,Y
286837,DIY,2023-08-28,BC,Silver,Y
286838,DIY,2020-11-20,AB,Bronze,Y
286839,DIY,2023-10-02,BC,Silver,Y
286840,Contractor,2025-05-15,ON,Bronze,Y
286841,Trade,2021-02-16,AB,Gold,Y
286842,Small Business,2019-01-29,SK,Bronze,Y
286843,Loyalty,2022-02-21,ON,Bronze,Y
286844,DIY,2024-04-03,ON,Bronze,Y
286845,Contractor,2021-05-09,QC,Gold,Y
286846,Loyalty,2022-12-15,ON,None,Y
286847,DIY,2019-09-18,MB,Bronze,Y
286848,DIY,2022-05-17,BC,Silver,Y
286849,Loyalty,2024-12-16,ON,Bronze,Y
286850,Trade,2025-07-16,AB,Bronze,Y
286851,Small Business,2021-09-18,QC,Bronze,Y
286852,Small Business,2025-02-24,AB,Bronze,Y
286853,DIY,2025-01-14,QC,Gold,Y
286854,Contractor,2025-07-13,AB,Gold,N
286855,DIY,2021-10-13,QC,None,Y
286856,DIY,2025-10-31,ON,Bronze,Y
286857,Trade,2021-09-06,BC,None,Y
286858,Loyalty,2020-10-09,AB,Silver,Y
286859,Trade,2021-02-06,ON,Silver,Y
286860,DIY,2025-10-10,QC,Gold,Y
286861,DIY,2025-01-27,QC,None,Y
286862,Contractor,2021-05-18,PE,Silver,Y
286863,Trade,2024-09-14,ON,Gold,Y
286864,Trade,2025-07-10,BC,None,Y
286865,DIY,2020-07-23,MB,Bronze,Y
286866,DIY,2019-06-24,QC,Silver,Y
286867,DIY,2023-12-10,ON,Bronze,Y
286868,Loyalty,2023-08-23,ON,Bronze,Y
286869,DIY,2020-05-20,QC,None,Y
286870,DIY,2025-09-15,QC,None,Y
286871,DIY,2019-07-02,QC,Bronze,Y
286872,Loyalty,2019-10-30,BC,Bronze,Y
286873,Trade,2019-11-08,ON,None,Y
286874,DIY,2022-10-03,ON,Silver,N
286875,DIY,2022-04-27,ON,Silver,N
286876,Contractor,2021-11-18,NS,Bronze,Y
286877,DIY,2019-07-25,AB,None,Y
286878,Loyalty,2020-02-02,ON,Bronze,Y
286879,DIY,2019-10-22,BC,None,Y
286880,Trade,2025-04-14,BC,Silver,Y
286881,Contractor,2023-07-05,MB,None,Y
286882,DIY,2019-05-07,ON,None,Y
286883,Contractor,2025-12-11,ON,Gold,Y
286884,Contractor,2024-06-07,AB,Silver,Y
286885,Contractor,2024-07-27,ON,Bronze,Y
286886,DIY,2020-11-16,ON,None,Y
286887,Trade,2023-11-19,ON,Bronze,Y
286888,Loyalty,2021-09-30,NS,None,Y
286889,Contractor,2023-03-20,ON,Gold,Y
286890,Loyalty,2019-01-16,NL,None,Y
286891,DIY,2023-10-28,BC,None,Y
286892,DIY,2023-07-17,SK,Bronze,Y
286893,DIY,2019-08-26,AB,Gold,Y
286894,Contractor,2019-06-17,BC,Bronze,Y
286895,DIY,2020-02-17,ON,None,N
286896,DIY,2019-01-10,BC,None,Y
286897,Trade,2021-03-21,ON,None,Y
286898,Trade,2024-10-03,BC,Gold,Y
286899,DIY,2019-06-18,AB,Silver,Y
286900,DIY,2023-05-05,ON,None,Y
286901,Trade,2023-09-07,QC,Silver,Y
286902,DIY,2020-01-13,NS,None,Y
286903,Trade,2020-05-10,NS,Gold,Y
286904,DIY,2021-09-24,BC,None,Y
286905,DIY,2019-10-14,MB,Bronze,Y
286906,Loyalty,2024-08-07,MB,Bronze,Y
286907,DIY,2024-04-14,ON,None,Y
286908,DIY,2023-05-06,AB,None,Y
286909,Contractor,2022-01-21,QC,Bronze,Y
286910,Trade,2025-06-28,ON,Silver,Y
286911,Loyalty,2025-06-11,AB,Silver,Y
286912,Contractor,2023-11-03,QC,Silver,Y
286913,Contractor,2021-11-28,MB,Silver,Y
286914,Trade,2023-02-10,ON,Bronze,Y
286915,DIY,2022-04-12,ON,None,Y
286916,DIY,2021-03-18,ON,None,Y
286917,Contractor,2024-10-15,ON,Silver,Y
286918,DIY,2020-03-01,QC,Bronze,Y
286919,DIY,2024-06-09,BC,Silver,Y
286920,Loyalty,2021-07-30,NB,Bronze,Y
286921,Loyalty,2022-07-26,MB,Bronze,Y
286922,Trade,2020-12-26,ON,None,Y
286923,Contractor,2023-08-05,BC,Bronze,Y
286924,Loyalty,2020-06-15,QC,None,N
286925,DIY,2024-11-07,ON,Bronze,Y
286926,Small Business,2021-08-27,ON,Bronze,Y
286927,DIY,2019-02-08,ON,Bronze,Y
286928,Contractor,2021-05-24,QC,None,Y
286929,Loyalty,2021-05-29,ON,Bronze,Y
286930,DIY,2024-01-05,ON,None,Y
286931,DIY,2021-09-16,ON,None,Y
286932,DIY,2022-01-10,AB,None,Y
286933,DIY,2024-12-08,ON,Bronze,Y
286934,Small Business,2021-11-18,QC,None,Y
286935,Loyalty,2020-04-18,MB,Bronze,Y
286936,DIY,2021-09-13,BC,Silver,Y
286937,Contractor,2025-08-03,ON,None,Y
286938,DIY,2020-02-17,ON,Bronze,Y
286939,Loyalty,2020-08-23,QC,Bronze,N
286940,Contractor,2024-02-11,QC,Bronze,Y
286941,Small Business,2021-07-27,MB,Silver,Y
286942,DIY,2020-09-25,ON,Gold,Y
286943,DIY,2023-10-25,BC,None,Y
286944,Contractor,2020-07-12,NB,Silver,Y
286945,DIY,2025-07-26,ON,None,Y
286946,Contractor,2024-06-10,BC,None,Y
286947,Loyalty,2024-05-02,ON,Bronze,Y
286948,Trade,2024-03-03,BC,Bronze,Y
286949,Loyalty,2020-05-30,NB,None,Y
286950,DIY,2019-04-03,QC,Silver,Y
286951,DIY,2020-12-02,ON,Bronze,Y
286952,Small Business,2020-01-10,NB,None,Y
286953,Contractor,2020-04-16,ON,None,Y
286954,Contractor,2022-06-02,ON,Bronze,Y
286955,DIY,2023-04-13,BC,None,Y
286956,Small Business,2022-08-29,NS,Silver,Y
286957,DIY,2023-03-24,NB,Gold,Y
286958,DIY,2024-10-04,QC,Gold,Y
286959,Trade,2023-03-07,ON,Bronze,Y
286960,Trade,2022-06-29,QC,Gold,Y
286961,Trade,2019-02-23,ON,None,Y
286962,Trade,2021-01-20,ON,Silver,Y
286963,DIY,2025-10-09,BC,Bronze,Y
286964,Trade,2024-12-05,NS,None,Y
286965,Trade,2021-07-11,ON,Silver,N
286966,Small Business,2021-01-22,ON,None,Y
286967,DIY,2022-02-06,BC,None,Y
286968,Contractor,2020-01-23,ON,None,Y
286969,DIY,2022-01-02,ON,Bronze,Y
286970,Loyalty,2025-10-28,AB,Bronze,Y
286971,DIY,2024-12-18,ON,Silver,Y
286972,Contractor,2024-06-11,ON,Silver,Y
286973,Loyalty,2025-10-13,BC,None,Y
286974,Contractor,2025-02-28,ON,Bronze,Y
286975,DIY,2019-05-03,SK,Gold,Y
286976,DIY,2024-05-09,QC,Bronze,Y
286977,Contractor,2025-11-28,BC,Gold,N
286978,Contractor,2021-04-24,MB,Bronze,Y
286979,Contractor,2023-07-04,NB,Bronze,Y
286980,DIY,2025-06-04,ON,None,Y
286981,Small Business,2021-04-17,MB,None,Y
286982,Contractor,2020-11-11,ON,Silver,Y
286983,Contractor,2020-05-22,MB,Bronze,Y
286984,DIY,2020-08-11,ON,Gold,Y
286985,Loyalty,2019-05-19,SK,None,Y
286986,Trade,2022-11-02,SK,None,Y
286987,Loyalty,2025-09-17,NS,None,Y
286988,Trade,2019-03-12,SK,Bronze,Y
286989,DIY,2022-01-12,QC,None,Y
286990,Small Business,2019-07-06,ON,Silver,Y
286991,Contractor,2019-07-28,MB,Bronze,Y
286992,Small Business,2021-12-22,AB,Gold,Y
286993,Trade,2024-04-15,BC,Silver,Y
286994,Small Business,2019-05-26,ON,None,Y
286995,Loyalty,2023-09-09,AB,Bronze,Y
286996,Contractor,2021-01-03,QC,Silver,Y
286997,Loyalty,2024-09-21,AB,Gold,Y
286998,Loyalty,2025-09-19,QC,Bronze,Y
286999,DIY,2023-09-28,ON,Silver,Y
287000,DIY,2022-07-07,ON,None,Y
287001,Contractor,2023-05-26,QC,None,Y
287002,Contractor,2024-03-20,ON,Gold,Y
287003,Contractor,2024-12-04,ON,None,Y
287004,Trade,2023-06-07,ON,None,Y
287005,DIY,2020-06-20,AB,Silver,Y
287006,DIY,2020-04-16,ON,None,Y
287007,Loyalty,2023-06-12,NL,None,Y
287008,Small Business,2021-07-27,ON,None,Y
287009,DIY,2023-11-07,QC,None,Y
287010,Contractor,2021-10-17,QC,None,Y
287011,Small Business,2021-04-18,BC,Silver,Y
287012,DIY,2020-03-04,ON,None,Y
287013,Small Business,2020-01-23,QC,Bronze,N
287014,DIY,2022-09-17,BC,None,Y
287015,Loyalty,2022-05-07,ON,Gold,Y
287016,Loyalty,2024-12-23,ON,None,Y
287017,Loyalty,2024-12-16,QC,Gold,Y
287018,DIY,2024-04-21,ON,Bronze,Y
287019,DIY,2022-12-04,ON,Silver,Y
287020,Contractor,2020-06-10,PE,Gold,Y
287021,Small Business,2022-01-25,SK,None,Y
287022,Contractor,2019-09-02,ON,None,Y
287023,DIY,2020-09-13,ON,Gold,Y
287024,Small Business,2025-10-06,ON,Gold,Y
287025,DIY,2023-01-06,ON,Bronze,Y
287026,Loyalty,2021-07-16,BC,Bronze,Y
287027,Small Business,2019-03-15,ON,None,Y
287028,DIY,2021-03-12,ON,None,Y
287029,DIY,2022-09-16,BC,None,Y
287030,Contractor,2023-08-07,BC,Bronze,Y
287031,Small Business,2023-01-31,ON,None,Y
287032,Contractor,2025-11-24,QC,Silver,Y
287033,Contractor,2020-10-31,QC,Bronze,Y
287034,DIY,2021-04-02,ON,None,Y
287035,Loyalty,2022-03-15,ON,Bronze,Y
287036,Loyalty,2020-11-14,SK,Silver,Y
287037,Loyalty,2025-05-14,QC,None,Y
287038,Contractor,2022-12-26,ON,Bronze,Y
287039,Contractor,2023-11-20,ON,Gold,Y
287040,Contractor,2021-05-17,QC,Bronze,Y
287041,Trade,2022-12-07,NS,Silver,Y
287042,Contractor,2025-04-28,NS,Gold,Y
287043,Trade,2023-04-04,ON,None,Y
287044,DIY,2024-07-31,ON,Gold,Y
287045,DIY,2021-04-24,QC,Bronze,Y
287046,Contractor,2025-03-07,AB,None,Y
287047,DIY,2024-02-23,NS,Bronze,Y
287048,DIY,2024-01-13,QC,Bronze,Y
287049,Contractor,2022-08-12,AB,None,Y
287050,Contractor,2023-03-20,NS,Bronze,Y
287051,Trade,2020-03-06,BC,Bronze,N
287052,DIY,2025-09-29,BC,Bronze,Y
287053,DIY,2022-08-22,SK,Bronze,Y
287054,Trade,2024-09-14,NL,Bronze,Y
287055,Loyalty,2020-12-16,ON,Bronze,Y
287056,DIY,2024-08-31,AB,Bronze,Y
287057,DIY,2022-05-22,ON,None,Y
287058,Small Business,2024-09-27,ON,Silver,Y
287059,DIY,2024-06-17,ON,None,Y
287060,Trade,2022-09-18,QC,None,Y
287061,DIY,2019-10-04,QC,None,N
287062,Small Business,2020-11-19,ON,Silver,Y
287063,DIY,2025-08-02,SK,Gold,Y
287064,Small Business,2025-02-23,BC,None,Y
287065,Contractor,2019-06-21,AB,Bronze,Y
287066,Small Business,2023-04-29,QC,Bronze,N
287067,DIY,2022-10-11,ON,None,Y
287068,Contractor,2024-03-12,ON,None,Y
287069,Loyalty,2019-11-22,QC,Gold,Y
287070,Trade,2020-02-24,ON,None,Y
287071,Contractor,2024-02-22,ON,None,Y
287072,Contractor,2024-10-29,ON,None,Y
287073,Loyalty,2023-02-19,QC,None,Y
287074,DIY,2021-01-09,MB,Silver,Y
287075,Loyalty,2023-05-30,AB,Bronze,Y
287076,DIY,2023-10-18,QC,Bronze,Y
287077,Contractor,2020-06-14,AB,Bronze,Y
287078,DIY,2021-03-08,QC,None,Y
287079,DIY,2020-01-19,QC,Bronze,Y
287080,DIY,2022-11-11,NS,Silver,Y
287081,Small Business,2024-11-02,ON,Gold,Y
287082,DIY,2025-03-15,QC,None,Y
287083,DIY,2023-01-15,QC,None,Y
287084,DIY,2024-02-16,NS,Silver,Y
287085,DIY,2022-06-26,ON,Silver,Y
287086,Small Business,2020-02-13,MB,Bronze,Y
287087,Loyalty,2022-12-31,BC,Silver,Y
287088,Trade,2021-06-09,ON,Silver,Y
287089,DIY,2019-02-01,QC,None,Y
287090,Trade,2023-10-11,QC,Silver,Y
287091,DIY,2024-04-04,NS,Gold,Y
287092,DIY,2024-05-27,AB,Bronze,Y
287093,Contractor,2025-02-26,ON,Gold,Y
287094,DIY,2023-05-20,QC,Silver,Y
287095,DIY,2019-04-08,QC,Silver,Y
287096,Small Business,2019-10-24,QC,Bronze,Y
287097,Small Business,2023-06-24,ON,Gold,Y
287098,DIY,2022-09-04,BC,Bronze,Y
287099,DIY,2024-12-26,NB,Bronze,Y
287100,Contractor,2021-11-09,ON,Silver,Y
287101,Contractor,2021-04-12,AB,Bronze,Y
287102,Small Business,2021-01-24,BC,Bronze,Y
287103,Small Business,2019-12-04,QC,Gold,Y
287104,DIY,2024-05-03,ON,Bronze,Y
287105,DIY,2020-05-27,AB,Silver,Y
287106,DIY,2020-04-03,MB,None,Y
287107,DIY,2025-03-05,SK,None,Y
287108,Loyalty,2022-12-02,ON,None,Y
287109,Small Business,2021-11-25,ON,None,Y
287110,DIY,2020-12-22,ON,Gold,Y
287111,DIY,2023-07-31,ON,None,Y
287112,Contractor,2022-12-02,AB,Bronze,Y
287113,DIY,2024-09-20,QC,None,Y
287114,DIY,2019-02-18,BC,Gold,Y
287115,Small Business,2021-10-25,QC,Bronze,Y
287116,Trade,2024-01-08,BC,Gold,Y
287117,DIY,2025-12-12,BC,Bronze,N
287118,Trade,2022-01-04,ON,Bronze,Y
287119,DIY,2025-08-27,ON,Gold,Y
287120,DIY,2025-09-07,MB,Bronze,Y
287121,Contractor,2024-01-31,NB,Gold,Y
287122,DIY,2024-09-18,AB,None,Y
287123,Contractor,2020-07-08,QC,Silver,Y
287124,Contractor,2023-09-09,NS,None,Y
287125,DIY,2023-08-02,ON,None,Y
287126,DIY,2020-04-05,ON,None,Y
287127,Small Business,2020-09-01,ON,Gold,Y
287128,DIY,2024-07-03,ON,Silver,Y
287129,DIY,2019-08-23,BC,None,Y
287130,Small Business,2020-10-23,QC,Bronze,Y
287131,Trade,2020-01-13,PE,Bronze,Y
287132,DIY,2022-05-09,QC,None,Y
287133,DIY,2025-02-25,QC,Bronze,Y
287134,DIY,2025-08-27,BC,Silver,Y
287135,Loyalty,2023-02-09,AB,None,Y
287136,DIY,2025-01-19,ON,Bronze,Y
287137,Contractor,2024-01-15,QC,Gold,Y
287138,Trade,2022-03-14,NS,None,Y
287139,Small Business,2022-06-07,NS,None,Y
287140,Loyalty,2023-07-08,NB,Bronze,Y
287141,Contractor,2019-07-06,BC,Silver,Y
287142,Contractor,2020-10-06,ON,None,Y
287143,Contractor,2023-05-28,BC,Silver,Y
287144,DIY,2019-02-10,ON,None,Y
287145,DIY,2024-07-09,ON,Gold,Y
287146,Trade,2019-10-09,ON,Silver,Y
287147,DIY,2021-03-18,QC,None,Y
287148,Trade,2021-11-10,PE,None,Y
287149,Trade,2022-04-27,NB,Silver,Y
287150,DIY,2021-06-30,BC,Silver,Y
287151,Contractor,2020-11-28,NL,Bronze,Y
287152,DIY,2019-10-17,SK,None,Y
287153,Contractor,2024-03-10,ON,Gold,Y
287154,DIY,2020-10-09,BC,Silver,Y
287155,DIY,2020-02-12,ON,Bronze,Y
287156,Small Business,2020-05-25,ON,Bronze,Y
287157,DIY,2021-06-22,PE,Gold,Y
287158,Loyalty,2023-07-27,NL,Bronze,Y
287159,DIY,2021-05-21,ON,Silver,Y
287160,Trade,2024-12-09,QC,None,Y
287161,Small Business,2024-10-24,QC,None,Y
287162,Small Business,2020-01-09,NB,Silver,Y
287163,DIY,2024-11-10,ON,Silver,Y
287164,Contractor,2019-06-08,BC,Silver,N
287165,DIY,2021-10-31,ON,Bronze,Y
287166,Contractor,2020-12-19,ON,Silver,Y
287167,DIY,2021-02-23,BC,None,Y
287168,Trade,2023-08-19,ON,Gold,Y
287169,Loyalty,2021-02-25,BC,Bronze,Y
287170,Contractor,2021-03-21,QC,Bronze,N
287171,Trade,2024-02-24,ON,Silver,Y
287172,DIY,2019-02-11,QC,None,Y
287173,DIY,2023-08-29,ON,None,Y
287174,DIY,2021-09-21,NS,Silver,Y
287175,DIY,2023-01-14,BC,Silver,Y
287176,DIY,2020-05-08,MB,Silver,Y
287177,Loyalty,2021-04-24,BC,Gold,Y
287178,DIY,2020-03-26,ON,Bronze,Y
287179,DIY,2025-09-23,ON,None,Y
287180,DIY,2021-08-15,QC,Silver,Y
287181,Trade,2019-06-10,ON,None,Y
287182,Small Business,2023-09-30,MB,None,Y
287183,DIY,2020-04-30,BC,Bronze,Y
287184,DIY,2023-03-30,ON,None,Y
287185,Loyalty,2024-04-09,ON,Silver,Y
287186,DIY,2021-11-24,ON,Bronze,Y
287187,Small Business,2025-12-24,ON,None,Y
287188,DIY,2022-09-18,SK,Silver,Y
287189,Loyalty,2019-10-13,AB,None,Y
287190,DIY,2021-04-24,QC,Gold,Y
287191,DIY,2020-11-29,QC,None,Y
287192,DIY,2025-07-13,NL,Gold,Y
287193,DIY,2020-03-16,MB,None,Y
287194,Contractor,2025-08-16,QC,Bronze,N
287195,Loyalty,2021-03-03,SK,Silver,Y
287196,Trade,2024-06-28,ON,Bronze,Y
287197,Loyalty,2023-01-31,BC,Gold,Y
287198,Loyalty,2019-07-13,AB,Gold,Y
287199,DIY,2025-06-23,ON,Bronze,N
287200,DIY,2020-08-14,QC,Silver,Y
287201,Contractor,2024-12-24,MB,Gold,Y
287202,Contractor,2022-07-11,BC,Gold,Y
287203,DIY,2024-09-20,ON,None,Y
287204,Contractor,2020-06-06,SK,None,Y
287205,Trade,2025-05-26,QC,Bronze,Y
287206,Trade,2023-11-03,QC,Bronze,Y
287207,Trade,2025-01-04,QC,None,N
287208,DIY,2025-05-11,SK,Silver,Y
287209,DIY,2022-11-18,ON,Bronze,Y
287210,DIY,2021-07-04,ON,None,Y
287211,DIY,2023-11-21,AB,Bronze,Y
287212,DIY,2019-09-29,BC,Gold,Y
287213,Trade,2023-08-30,AB,Bronze,Y
287214,DIY,2023-03-28,AB,Bronze,Y
287215,DIY,2020-11-03,AB,Silver,Y
287216,Contractor,2024-11-30,BC,None,Y
287217,Contractor,2020-07-10,BC,Silver,Y
287218,Contractor,2021-10-27,AB,Bronze,N
287219,DIY,2024-10-03,SK,None,Y
287220,Trade,2022-03-26,QC,Silver,Y
287221,Small Business,2024-07-25,AB,Silver,Y
287222,DIY,2021-08-23,QC,Bronze,Y
287223,Loyalty,2020-09-06,ON,Bronze,Y
287224,Contractor,2019-02-28,NL,Silver,Y
287225,DIY,2019-12-21,NB,None,N
287226,DIY,2023-02-14,NS,None,Y
287227,Contractor,2020-03-02,ON,Gold,Y
287228,Contractor,2023-01-26,ON,None,Y
287229,Loyalty,2020-12-17,QC,Silver,Y
287230,DIY,2024-05-23,SK,Silver,Y
287231,Contractor,2023-02-22,BC,Silver,Y
287232,DIY,2020-05-07,ON,Silver,Y
287233,DIY,2020-03-06,MB,Silver,Y
287234,Trade,2020-04-06,ON,Bronze,Y
287235,Contractor,2022-09-20,AB,Bronze,Y
287236,Small Business,2020-02-25,ON,None,Y
287237,DIY,2020-09-16,BC,Silver,Y
287238,Trade,2024-04-14,QC,Silver,Y
287239,DIY,2022-04-05,ON,Bronze,Y
287240,Contractor,2022-05-09,ON,Bronze,Y
287241,Contractor,2019-06-19,BC,Bronze,Y
287242,Contractor,2024-05-18,ON,Bronze,Y
287243,DIY,2020-05-10,ON,Bronze,Y
287244,DIY,2019-03-09,NB,None,Y
287245,Loyalty,2025-05-14,AB,Silver,Y
287246,DIY,2019-12-25,QC,Bronze,Y
287247,Trade,2020-10-21,NS,None,Y
287248,DIY,2020-09-27,AB,None,Y
287249,Trade,2022-03-07,QC,Bronze,Y
287250,DIY,2025-04-10,ON,Gold,Y
287251,Small Business,2023-06-27,QC,None,Y
287252,DIY,2025-02-20,NS,None,Y
287253,Contractor,2023-10-13,QC,None,Y
287254,DIY,2023-09-27,ON,Silver,Y
287255,Contractor,2022-10-25,ON,None,Y
287256,Trade,2025-11-21,MB,Silver,Y
287257,Trade,2020-05-05,ON,Bronze,Y
287258,Small Business,2021-07-15,ON,Bronze,Y
287259,DIY,2024-09-28,MB,Bronze,Y
287260,DIY,2021-12-28,QC,Bronze,Y
287261,Contractor,2023-11-26,AB,None,Y
287262,Contractor,2019-07-07,ON,None,N
287263,DIY,2020-03-06,ON,None,Y
287264,DIY,2021-06-28,QC,Bronze,Y
287265,Loyalty,2021-03-11,AB,Bronze,Y
287266,DIY,2023-07-25,QC,Silver,Y
287267,DIY,2024-03-09,ON,Bronze,Y
287268,DIY,2025-03-01,BC,Gold,Y
287269,DIY,2023-08-15,ON,Bronze,Y
287270,DIY,2024-09-01,NL,Bronze,Y
287271,Contractor,2019-09-05,ON,Gold,Y
287272,DIY,2019-02-18,BC,Gold,Y
287273,Loyalty,2023-12-29,ON,Bronze,Y
287274,DIY,2020-05-12,BC,Bronze,Y
287275,Small Business,2024-06-10,ON,None,Y
287276,DIY,2022-03-15,QC,Bronze,Y
287277,Trade,2023-08-31,NS,Bronze,Y
287278,DIY,2025-01-06,MB,Bronze,Y
287279,Contractor,2019-09-22,QC,Gold,Y
287280,DIY,2021-02-13,NS,None,Y
287281,DIY,2023-08-15,QC,None,Y
287282,Loyalty,2025-03-15,AB,Bronze,Y
287283,Contractor,2025-06-02,NB,Silver,Y
287284,Trade,2019-12-08,MB,None,Y
287285,Trade,2025-04-11,BC,Bronze,Y
287286,DIY,2023-09-25,ON,Bronze,Y
287287,DIY,2021-08-08,QC,Bronze,Y
287288,Trade,2023-11-09,ON,Gold,Y
287289,Loyalty,2019-10-08,BC,Bronze,Y
287290,Loyalty,2024-07-17,NL,Bronze,Y
287291,Trade,2025-07-06,AB,Silver,Y
287292,Trade,2025-01-31,BC,Bronze,Y
287293,Trade,2022-04-05,ON,Bronze,Y
287294,DIY,2024-10-04,QC,None,Y
287295,Contractor,2020-04-22,QC,Gold,Y
287296,Loyalty,2024-02-06,QC,Bronze,Y
287297,DIY,2020-11-03,ON,Gold,Y
287298,Trade,2024-06-19,MB,Bronze,Y
287299,Trade,2024-03-12,BC,Bronze,Y
287300,Contractor,2022-07-25,NB,Silver,Y
287301,DIY,2020-12-09,NS,Silver,Y
287302,Trade,2021-02-10,ON,Silver,Y
287303,Contractor,2022-07-15,BC,Silver,Y
287304,DIY,2023-10-23,AB,Bronze,Y
287305,Trade,2022-05-13,QC,Bronze,Y
287306,Contractor,2020-02-13,ON,Gold,Y
287307,DIY,2022-02-11,MB,Bronze,Y
287308,DIY,2019-04-21,NS,Gold,Y
287309,DIY,2022-03-14,BC,Bronze,Y
287310,Contractor,2022-01-19,ON,Gold,Y
287311,Contractor,2020-07-03,BC,Silver,Y
287312,DIY,2024-10-11,ON,Bronze,Y
287313,Small Business,2025-10-22,ON,None,Y
287314,Small Business,2021-08-09,QC,Bronze,Y
287315,DIY,2023-06-18,BC,Gold,Y
287316,Small Business,2021-11-10,QC,Bronze,N
287317,DIY,2020-04-14,BC,Silver,Y
287318,Trade,2025-05-29,BC,None,Y
287319,DIY,2024-09-02,QC,Gold,Y
287320,Loyalty,2024-05-08,NS,Silver,Y
287321,DIY,2019-04-28,QC,Silver,Y
287322,DIY,2023-12-21,ON,None,Y
287323,Loyalty,2022-07-21,BC,Silver,Y
287324,Loyalty,2025-09-12,ON,Bronze,Y
287325,DIY,2024-05-11,QC,Bronze,Y
287326,DIY,2023-02-05,QC,Bronze,N
